Ticker,timestamp,Date,Error,data_source,last_price,volume,price_source,quote_time,trade_time,quote_age_sec,is_market_open,market_status,price_history_status,hv_status,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,HV_EWMA,highPrice,lowPrice,openPrice,closePrice,52WeekHigh,52WeekLow,netChange,netPercentChange,dividendDate,dividendYield,snapshot_ts,VVIX,VIX,SPY_Change_Pct,Snapshot_Age_Hours,Snapshot_Age_Trading_Days,Stock_Price,Stock_Price_Source,YF_Demand_Status,Resolution_Path,iv_7d,iv_14d,iv_21d,iv_30d,iv_60d,iv_90d,iv_120d,iv_180d,iv_360d,IV_History_Count,IV_Maturity_Level,IV_Rank_20D,IV_Rank_30D,IV_Rank_60D,IV_Rank_252D,IV_7D_5D_ROC,IV_30D_5D_ROC,IV_30D_10D_ROC,IV_90D_10D_ROC,IV_30D_Mean_30,IV_30D_Std_30,IV_30D_ZScore_30,Slope_30_7,Slope_30_21,Slope_90_30,Slope_180_90,Surface_Steepness,Surface_Shape,IV_Regime,Structural_IV_Cycle,LongTerm_ZScore,IV_Rank_Source,Regime_Days_In,IV_Trend_7D,HV_Accel_Proxy,IV_Maturity_State,Regime,IV_Rank,HV_Trend_30D,Recent_Vol_Spike,Regime_Original,Regime_Adjusted,VVIX_Override_Applied,VVIX_Flag,IV_Timing_State,IV_Chase_Risk,Trend_State,Price_vs_SMA20,Price_vs_SMA50,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,Step2_Warning,RV_IV_Ratio,OHLC_Status,OHLC_Bar_Count,OHLC_Last_Date,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,Signal_Type,intraday_range_pct,gap_pct,intraday_position_pct,compression_tag,gap_tag,intraday_position_tag,pct_from_52w_high,pct_from_52w_low,52w_range_position,52w_regime_tag,52w_strategy_context,net_change,net_percent_change,momentum_tag,entry_timing_context,days_to_earnings,earnings_proximity_flag,Earnings_Formation_Phase,Earnings_IV_Velocity,Earnings_Move_Ratio,Earnings_Beat_Rate,Earnings_Avg_IV_Crush,Earnings_Consecutive_Beats,Earnings_Consecutive_Misses,IVHV_gap_30D,IV_Rank_30D_Missing_Reason,IV_Maturity_State_Missing_Reason,Signal_Type_Missing_Reason,Regime_Missing_Reason,ADX_Missing_Reason,RSI_14_Missing_Reason,SMA20_Missing_Reason,MACD_Missing_Reason,Price_vs_SMA20_Missing_Reason,IV30_Call,HV30,IVHV_gap_abs,IVHV_gap_60D,IVHV_gap_90D,IVHV_gap_180D,IVHV_gap_360D,IVHV_gap_30D_pct,IVHV_gap_60D_pct,IVHV_gap_90D_pct,IVHV_gap_180D_pct,IVHV_gap_360D_pct,ShortTerm_IV_Edge,MediumTerm_IV_Edge,LEAP_IV_Edge,UltraLEAP_IV_Edge,ShortTerm_IV_Rich,ShortTerm_IV_Cheap,MediumTerm_IV_Rich,MediumTerm_IV_Cheap,LEAP_IV_Rich,LEAP_IV_Cheap,UltraLEAP_IV_Rich,UltraLEAP_IV_Cheap,IVHV_gap_10D,ShortTerm_Front_Rich,IVHV_gap_EWMA,ShortTerm_EWMA_Rich,ShortTerm_EWMA_Cheap,Gap_Trigger_Type,HighVol,ElevatedVol,ModerateVol,LowRank,IV_Rich,IV_Cheap,MeanReversion_Setup,Expansion_Setup,df_elevated_plus,df_moderate_vol
FAS,2026-03-13 07:54:16.448,2026-03-13,,schwab,117.63,884890.0,lastPrice,2026-03-13 14:54:26.215,2026-03-13 14:54:22.187,-5.739,True,OPEN,OK,COMPUTED,79.595,75.957,,72.141,67.677,,59.378,,59.035,,57.126,,,,,,,,,,,,,,,,33.44562707496686,58.2816966284055,57.010374485186134,50.904993950840115,47.91303989214229,33.44562707496686,58.2816966284055,57.010374485186134,50.904993950840115,47.91303989214229,46.77955981533064,45.00358274239706,43.983778231365775,-23.564747410219276,High_Contraction,54.818055844893024,118.98,116.2,116.69,114.76,184.745,92.66,2.87,2.50087138,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,117.63,SCHWAB_LAST_PRICE,NOT_NEEDED,,87.339,81.274,74.063,73.128,69.725,,60.778,61.134,57.167,12.0,1.0,,,,,0.24022322569651533,0.07944380480028349,0.11224676035772943,,,,,-14.210999999999999,-0.9350000000000023,,,-30.171999999999997,INVERTED,,,,,0,Rising,Unknown,IMMATURE,Unknown,,Unknown,False,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Bearish,-13.373739811947697,-23.131501091045394,Rising,38.963403408103645,28.399329323676838,Strong,30.342237094661645,True,,0.7795970693193597,OK,125,2026-03-13,,0.0,,,False,Bearish,2.3633426846892807,1.6817706517950441,51.43884892086302,NORMAL,NO_GAP,MID_RANGE,36.328452732144314,26.94798186919922,27.116251289569416,MID_RANGE,NEUTRAL,2.87,2.50087138,STRONG_UP_DAY,LATE_LONG,,False,,,,,,,,15.130625514813872,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,72.141,57.010374485186134,15.130625514813872,16.77200604915989,,15.051221768634221,13.142221768634222,26.540126514596903,32.947663377304245,,34.2199382905693,29.879701783468484,True,True,True,True,True,False,True,False,True,False,True,False,38.69537292503315,True,17.32294415510698,True,False,BOTH,True,False,False,False,True,False,False,False,True,False
LABU,2026-03-13 07:54:16.448,2026-03-13,,schwab,153.7195,268552.0,lastPrice,2026-03-13 14:54:26.894,2026-03-13 14:54:25.089,-8.641,True,OPEN,OK,COMPUTED,111.271,110.56,,100.318,99.255,95.983,95.983,,93.469,,93.977,,,,,,,,,,,,,,,,90.86732242125684,73.11497161318987,81.9904733840836,78.91189519979062,76.54313952848388,90.86732242125684,73.11497161318987,81.9904733840836,78.91189519979062,76.54313952848388,73.039390671006,71.6591559533817,70.53235476820619,8.87684903717323,High,79.08101234560361,160.395,153.18,155.51,151.9,198.18,32.55,1.8195,1.19782752,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,153.7195,SCHWAB_LAST_PRICE,NOT_NEEDED,,122.494,117.936,110.296,102.055,101.618,99.158,99.158,96.174,95.726,12.0,1.0,,,,,0.14062500000000003,-0.010864929828642272,0.1572436159114619,0.1384516469764291,,,,-20.438999999999993,-8.241,-2.8970000000000056,-2.9839999999999947,-26.768,INVERTED,,,,,0,Falling,Unknown,IMMATURE,Unknown,,Unknown,False,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Bearish,-10.145933628118259,-11.196358364605036,Stable,13.06275889076681,40.51823288552335,Weak,88.07944351233873,True,,0.8033949672635696,OK,125,2026-03-13,,0.0,,,False,Bearish,4.6936140177401064,2.3765635286372517,7.477477477477527,NORMAL,GAP_UP,NEAR_LOW,22.43440306791805,372.2565284178188,73.15673489102217,MID_RANGE,NEUTRAL,1.8195,1.19782752,NORMAL,MODERATE,,False,,,,,,,,18.327526615916398,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,100.318,81.9904733840836,18.327526615916398,20.343104800209375,19.439860471516127,22.936645231793804,23.444645231793814,22.35323917458224,25.779516191702555,25.397260409317283,32.51932436847116,33.23956120399079,True,True,True,True,True,False,True,False,True,False,True,False,9.450677578743154,True,21.236987654396387,True,False,BOTH,True,False,False,False,True,False,False,False,True,False
NUGT,2026-03-13 07:54:16.448,2026-03-13,,schwab,208.0,324673.0,lastPrice,2026-03-13 14:54:24.351,2026-03-13 14:54:18.096,-1.648,True,OPEN,OK,COMPUTED,114.165,102.35,,91.79,92.652,96.298,96.298,,91.801,,89.895,,,,,,,,,,,,,,,,99.452419765317,102.5218628909312,142.8063268291069,114.2864918056996,104.06521472346128,99.452419765317,102.5218628909312,142.8063268291069,114.2864918056996,104.06521472346128,103.5647628110142,95.59128737789436,91.0197943399039,-43.35390706378986,High_Contraction,111.48052150105867,223.6,207.64,223.6,227.08,320.7897,47.11,-19.08,-8.40232517,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,208.0,SCHWAB_LAST_PRICE,NOT_NEEDED,,116.786,105.241,102.843,100.662,101.622,92.571,92.571,84.762,91.646,12.0,1.0,,,,,0.009613223369123526,-0.07053489810805066,0.05808526740666005,-0.02962357306833556,,,,-16.123999999999995,-2.1809999999999974,-8.091000000000008,-7.8089999999999975,-25.14,INVERTED,,,,,0,Falling,Unknown,IMMATURE,Unknown,,Unknown,False,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Bearish,-22.828652075332005,-18.781507523657794,Rising,22.37198485779424,35.982109894583786,Moderate,100.99731579877138,True,,1.4186716618893613,OK,125,2026-03-13,,0.0,,,False,Bearish,7.673076923076927,1.5324995596265714,2.255639097744445,EXPANSION,NO_GAP,NEAR_LOW,35.16001293058972,341.5198471662067,58.78769963574207,MID_RANGE,NEUTRAL,-19.08,-8.40232517,STRONG_DOWN_DAY,LATE_SHORT,,False,,,,,,,,-51.01632682910689,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,91.79,142.8063268291069,51.01632682910689,-21.634491805699597,-7.767214723461279,0.7812056600961057,-1.1247943399039002,-35.72413629135421,-18.930051543169917,-7.463795413387234,0.8582810648624133,-1.235768931429875,True,True,False,False,False,True,False,True,False,False,False,False,-7.662419765316997,False,-19.69052150105867,False,True,BOTH,True,False,False,False,False,True,False,False,True,False
TNA,2026-03-13 07:54:16.448,2026-03-13,,schwab,44.08,6659309.0,lastPrice,2026-03-13 14:54:27.102,2026-03-13 14:54:24.500,-8.052,True,OPEN,OK,COMPUTED,107.451,101.443,,91.261,87.668,,80.251,,76.998,,75.449,,,,,,,,,,,,,,,,67.17776890059346,58.24124291563446,63.51901634497187,54.30933700989576,57.68778791374065,67.17776890059346,58.24124291563446,63.51901634497187,54.30933700989576,57.68778791374065,57.46147983878579,57.34749596680544,56.38568623008502,3.658752555621597,High_Compression,61.082134446001625,45.9901,43.985,45.27,44.35,60.4362,18.01,-0.27,-0.60879369,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,44.08,SCHWAB_LAST_PRICE,NOT_NEEDED,,109.079,102.11,97.467,92.718,88.572,,80.537,76.956,75.747,11.0,1.0,,,,,0.048151208824999,0.06579764121663567,0.2982986767485822,,,,,-16.36099999999999,-4.748999999999995,,,-33.331999999999994,INVERTED,,,,,0,Rising,Unknown,IMMATURE,Unknown,,Unknown,False,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Bearish,-14.739237846985818,-17.11453436257806,Rising,25.63724526684211,32.772681422971175,Strong,63.88453053662023,True,,0.6850775075494712,OK,125,2026-03-13,,0.0,,,False,Bearish,4.548774954627946,2.074408117249158,4.737918308313746,NORMAL,GAP_UP,NEAR_LOW,27.063581098745455,144.75291504719596,61.44787890501624,MID_RANGE,NEUTRAL,-0.27,-0.60879369,NORMAL,MODERATE,,False,,,,,,,,27.74198365502813,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,91.261,63.51901634497187,27.74198365502813,33.35866299010424,,20.612313769914984,19.063313769914977,43.675083858920885,61.42343992162144,,36.5559331597123,33.808782058847406,True,True,True,True,True,False,True,False,True,False,True,False,24.083231099406532,True,30.17886555399837,True,False,BOTH,True,False,False,False,True,False,False,False,True,False
TECL,2026-03-13 07:54:16.448,2026-03-13,,schwab,97.91,380582.0,lastPrice,2026-03-13 14:54:26.950,2026-03-13 14:54:15.563,0.885,True,OPEN,OK,COMPUTED,101.249,101.249,,86.352,,87.438,82.821,,80.597,,77.665,,,,,,,,,,,,,,,,65.29563189483531,60.90963913608572,76.88852062838404,66.22927128104793,67.45682367280878,65.29563189483531,60.90963913608572,76.88852062838404,66.22927128104793,67.45682367280878,65.83299796662546,61.725358563010005,58.59856896637894,-11.592888733548731,High_Contraction,67.36009419983523,101.9699,97.57,99.25,98.08,155.5,32.5216,-0.17,-0.1733279,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,97.91,SCHWAB_LAST_PRICE,NOT_NEEDED,,106.769,106.769,,93.623,,86.894,91.108,80.999,77.393,11.0,1.0,,,,,-0.01705915928633237,-0.05171922735609128,0.15650178891102284,0.1429210290945441,,,,-13.146,,-6.728999999999999,-5.89500000000001,-29.376000000000005,FLAT,,,,,0,Falling,Unknown,IMMATURE,Unknown,,Unknown,False,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Bearish,-6.756684400874204,-13.785809313436928,Stable,24.477998442135238,40.586194062240885,Moderate,64.72253608552484,True,,0.8212567491789842,OK,125,2026-03-13,,0.0,,,False,Bearish,4.493820855888063,1.1929037520391534,7.727448351098961,NORMAL,NO_GAP,NEAR_LOW,37.035369774919616,201.06144839122302,53.170638095795674,MID_RANGE,NEUTRAL,-0.17,-0.1733279,FLAT_DAY,EARLY,,False,,,,,,,,9.46347937161596,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,86.352,76.88852062838404,9.46347937161596,,19.98117632719122,21.998431033621053,19.066431033621065,12.30805235199497,,29.620689560047353,37.540901461676825,32.53736630421892,True,False,True,True,True,False,False,False,True,False,True,False,21.056368105164694,True,18.991905800164773,True,False,BOTH,True,False,False,False,True,False,False,False,True,False
FISV,2026-03-13 07:54:16.448,2026-03-13,,schwab,56.7486,1326313.0,lastPrice,2026-03-13 14:54:24.216,2026-03-13 14:54:21.684,-5.236,True,OPEN,OK,COMPUTED,48.756,49.444,,46.286,50.431,53.813,53.813,,50.679,,47.477,,,,,,,,,,,,,,,,32.36419286011392,43.585198589875205,48.43318718020947,37.95901696366401,35.29337476847233,32.36419286011392,43.585198589875205,48.43318718020947,37.95901696366401,35.29337476847233,90.67671396917312,81.53563903143365,76.71152111920286,-16.068994320095555,High_Contraction,43.44722799371966,57.15,56.07,56.66,56.07,227.0,55.865,0.6786,1.21027287,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,56.7486,SCHWAB_LAST_PRICE,NOT_NEEDED,,47.818,49.775,47.592,46.087,48.667,53.694,53.694,49.798,47.496,11.0,1.0,,,,,-0.005656061551258173,0.022610277802432004,-0.024014739205014575,0.07336478490324648,,,,-1.7309999999999945,-1.5049999999999955,7.606999999999999,-3.896000000000001,-0.3219999999999956,INVERTED,,,,,0,Rising,Unknown,IMMATURE,Unknown,,Unknown,False,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Bearish,-6.868337040107017,-10.340403073140347,Stable,16.855855835939483,36.38926018606088,Moderate,33.13807733124818,True,,1.0509077870160668,OK,125,2026-03-13,,0.0,,,False,Bearish,1.9031306499191138,1.0522561084358772,62.833333333333705,NORMAL,NO_GAP,MID_RANGE,75.0006167400881,1.581670097556612,0.5163175270984903,NEAR_52W_LOW,CONTRARIAN,0.6786,1.21027287,NORMAL,MODERATE,,False,,,,62.5,,1.0,0.0,-2.147187180209471,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,46.286,48.43318718020947,2.147187180209471,12.471983036335985,18.51962523152767,-26.032521119202855,-29.23452111920286,-4.433297301332348,32.85644369630199,52.47337596083699,-33.9356080278354,-38.109687687948494,True,True,True,True,False,True,True,False,False,True,False,True,13.921807139886084,True,2.838772006280344,True,False,ABS,False,False,True,False,False,False,False,False,False,True
GLD,2026-03-13 07:54:16.448,2026-03-13,,schwab,465.22,2723271.0,lastPrice,2026-03-13 14:54:27.045,2026-03-13 14:54:26.080,-9.632,True,OPEN,OK,COMPUTED,28.145,27.751,,26.94,26.52,25.634,24.695,,23.792,,22.112,,,,,,,,,,,,,,,,29.703438056122778,30.088688206363027,49.11823684673163,39.323434278250275,33.16027586314246,29.703438056122778,30.088688206363027,49.11823684673163,39.323434278250275,33.16027586314246,32.334750775899,29.408893535351943,27.487698018582584,-19.41479879060885,High_Contraction,35.32778064881785,470.102,464.632,469.31,466.88,509.7,268.36,-1.66,-0.35555175,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,465.22,SCHWAB_LAST_PRICE,NOT_NEEDED,,30.614,30.553,30.153,30.14,27.122,25.789,25.083,23.914,22.533,11.0,1.0,,,,,-0.12571395933287632,-0.039270687237026626,0.057729426215125446,-0.047919666260567734,,,,-0.4740000000000002,-0.012999999999998124,-4.350999999999999,-1.875,-8.081,INVERTED,,,,,0,Falling,Unknown,IMMATURE,Unknown,,Unknown,False,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Neutral,-2.071346986479667,1.8390428668030891,Stable,16.104667939725296,47.72287912768932,Moderate,29.417789851159476,True,,1.6296694375159797,OK,125,2026-03-13,,0.0,,,False,Bidirectional,1.175787799320745,0.5204763536668966,10.74954296160924,NORMAL,NO_GAP,NEAR_LOW,8.726701981557772,73.35668504993292,81.56956990138396,MID_RANGE,NEUTRAL,-1.66,-0.35555175,FLAT_DAY,EARLY,,False,,,,,,,,-22.178236846731625,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,26.94,49.11823684673163,22.178236846731625,-12.803434278250275,-7.526275863142459,-3.6956980185825827,-5.375698018582586,-45.152754395351195,-32.5592983248969,-22.696662398722353,-13.444916398907502,-19.556741401002142,True,True,True,True,False,True,False,True,False,True,False,True,-2.7634380561227765,False,-8.387780648817849,False,True,BOTH,True,False,False,False,False,True,False,False,True,False
SLV,2026-03-13 07:54:16.448,2026-03-13,,schwab,73.95,12890828.0,lastPrice,2026-03-13 14:54:27.080,2026-03-13 14:54:26.487,-10.039,True,OPEN,OK,COMPUTED,66.935,65.632,,65.299,66.257,60.958,59.808,,58.164,,52.748,,,,,,,,,,,,,,,,56.91484405706282,63.81527849029044,132.82676307817363,106.52867508258106,89.44537542310493,56.91484405706282,63.81527849029044,132.82676307817363,106.52867508258106,89.44537542310493,79.90193688591366,72.00722344298399,66.35847153913689,-75.9119190211108,High_Contraction,90.37299267944908,76.28,73.71,76.07,76.48,109.83,26.57,-2.53,-3.30805439,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,73.95,SCHWAB_LAST_PRICE,NOT_NEEDED,,68.161,67.675,67.31,67.403,67.244,66.388,59.867,57.807,52.076,11.0,1.0,,,,,-0.11098213121168644,-0.08266532384283515,-0.16353731028406196,-0.17951379877151993,,,,-0.7579999999999956,0.09300000000000352,-1.0150000000000006,-8.581000000000003,-16.085,FLAT,,,,,0,Falling,Unknown,IMMATURE,Unknown,,Unknown,False,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Bearish,-4.7419356952370935,-7.0945082361121,Falling,11.248263537329874,44.91319584103906,Weak,58.77962576196511,True,,1.9706357740482414,OK,125,2026-03-13,,0.0,,,False,Bearish,3.4753211629479477,0.5360878661088007,9.338521400778538,NORMAL,NO_GAP,NEAR_LOW,32.66866976236001,178.3214151298457,56.90607734806631,MID_RANGE,NEUTRAL,-2.53,-3.30805439,STRONG_DOWN_DAY,LATE_SHORT,,False,,,,,,,,-67.52776307817362,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,65.299,132.82676307817363,67.52776307817362,-40.271675082581055,-28.487375423104936,-8.194471539136885,-13.610471539136888,-50.83897364752536,-37.80360081580142,-31.848908105478497,-12.348794884921288,-20.51052597121636,True,True,True,True,False,True,False,True,False,True,False,True,8.384155942937184,True,-25.073992679449077,False,True,BOTH,True,False,False,False,False,True,False,False,True,False
GDX,2026-03-13 07:54:16.448,2026-03-13,,schwab,95.12,1203621.0,lastPrice,2026-03-13 14:54:27.037,2026-03-13 14:54:27.038,-10.59,True,OPEN,OK,COMPUTED,57.261,53.073,,48.575,46.829,44.516,44.121,,41.41,,38.602,,,,,,,,,,,,,,,,48.58040424299631,50.90650119971687,69.8085019499021,56.076728336205825,51.35030065268747,48.58040424299631,50.90650119971687,69.8085019499021,56.076728336205825,51.35030065268747,50.935320371549096,47.0659761874695,44.92033785969889,-21.228097706905785,High_Contraction,54.803194998547234,98.41,95.03,98.41,99.3,117.175,40.26,-4.18,-4.20946626,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,95.12,SCHWAB_LAST_PRICE,NOT_NEEDED,,54.401,57.386,54.69,52.501,51.284,50.333,49.343,41.023,39.215,11.0,1.0,,,,,-0.025525740694300095,0.028322397414552895,0.03427828450976133,0.0925331018016062,,,,-1.9000000000000057,-2.189,-2.1679999999999993,-9.309999999999995,-15.186,INVERTED,,,,,0,Falling,Unknown,IMMATURE,Unknown,,Unknown,False,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Bearish,-11.539847855367743,-7.802666466309294,Rising,21.966902770801916,36.63998833415437,Moderate,51.589020528931464,True,,1.329660424561477,OK,125,2026-03-13,,0.0,,,False,Bearish,3.553406223717405,0.8962739174219543,2.662721893491229,NORMAL,NO_GAP,NEAR_LOW,18.822274375933425,136.26428216592151,71.32548917636353,MID_RANGE,NEUTRAL,-4.18,-4.20946626,STRONG_DOWN_DAY,LATE_SHORT,,False,,,,,,,,-21.23350194990209,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,48.575,69.8085019499021,21.23350194990209,-9.247728336205824,-6.8343006526874746,-3.5103378596988932,-6.318337859698893,-30.416785000113972,-16.491205194356976,-13.309173589677501,-7.8145847225433664,-14.06565079593381,True,True,True,True,False,True,False,True,False,True,False,True,-0.005404242996306152,False,-6.228194998547231,False,True,BOTH,True,False,False,False,False,True,False,False,True,False
EOSE,2026-03-13 07:54:16.448,2026-03-13,,schwab,6.09,4642814.0,lastPrice,2026-03-13 14:54:26.187,2026-03-13 14:54:21.188,-4.74,True,OPEN,OK,COMPUTED,109.906,109.181,,106.967,117.295,,113.789,,112.08,,113.767,,,,,,,,,,,,,,,,85.01870825844803,202.41198891432836,177.6807266168502,140.65127601629376,133.9652203339356,85.01870825844803,202.41198891432836,177.6807266168502,140.65127601629376,133.9652203339356,130.8601902033551,122.2356329769917,117.55309901089296,-92.66201835840216,High_Contraction,170.85758159974006,6.37,6.04,6.205,6.12,19.86,3.07,-0.03,-0.49019608,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,6.09,SCHWAB_LAST_PRICE,NOT_NEEDED,,111.68,114.506,111.511,116.646,116.917,,115.765,118.198,114.89,2.0,1.0,,,,,,,,,,,,4.965999999999994,5.135000000000005,,,3.2099999999999937,FLAT,,,,,0,Unknown,Unknown,IMMATURE,Unknown,,Unknown,False,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Bearish,-30.410407970506686,-52.82239407759931,Falling,33.56926296085011,29.48690373981314,Strong,93.75193408922314,True,,1.5232474891282186,OK,125,2026-03-13,,0.0,,,False,Bearish,5.418719211822661,1.3888888888888884,15.151515151515094,EXPANSION,NO_GAP,NEAR_LOW,69.33534743202416,98.371335504886,17.986896962477665,MID_RANGE,NEUTRAL,-0.03,-0.49019608,FLAT_DAY,EARLY,,False,,,,,,,,-70.7137266168502,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,106.967,177.6807266168502,70.7137266168502,-23.356276016293762,,-5.473099010892966,-3.7860990108929684,-39.798197566659496,-16.605804567025793,,-4.65585259507774,-3.2207564434708202,True,True,True,True,False,True,False,True,False,True,False,True,21.94829174155197,True,-63.89058159974006,False,True,BOTH,True,False,False,False,False,True,False,False,True,False
UUUU,2026-03-13 07:54:16.448,2026-03-13,,schwab,19.225,3808678.0,lastPrice,2026-03-13 14:54:26.893,2026-03-13 14:54:21.379,-4.931,True,OPEN,OK,COMPUTED,100.505,101.877,,99.841,95.504,94.647,94.056,,93.366,,98.705,,,,,,,,,,,,,,,,98.21831037934648,81.47751062222534,108.29716097251674,102.6576002678751,99.5519074313026,98.21831037934648,81.47751062222534,108.29716097251674,102.6576002678751,99.5519074313026,101.71604070488942,102.08480634256998,99.4379461888285,-10.078850593170245,High_Contraction,94.46870375175706,20.54,18.9409,20.14,19.82,27.9,3.2,-0.595,-3.00201816,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,19.225,SCHWAB_LAST_PRICE,NOT_NEEDED,,103.511,100.674,97.755,98.329,96.994,97.692,92.427,92.156,98.452,2.0,1.0,,,,,,,,,,,,-5.182000000000002,0.5739999999999981,-0.6370000000000005,-5.535999999999987,-5.0589999999999975,FLAT,,,,,0,Unknown,Unknown,IMMATURE,Unknown,,Unknown,False,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Bearish,-11.234726382351525,-12.076630373356435,Stable,15.452890897916877,42.04318650479942,Moderate,100.329967841956,True,,1.1013755959332114,OK,125,2026-03-13,,0.0,,,False,Bearish,8.31781534460338,1.6145307769929378,17.766243511975627,EXPANSION,NO_GAP,NEAR_LOW,31.0931899641577,500.78125,64.87854251012148,MID_RANGE,NEUTRAL,-0.595,-3.00201816,STRONG_DOWN_DAY,LATE_SHORT,,False,,,,,,,,-8.456160972516741,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,99.841,108.29716097251674,8.456160972516741,-7.153600267875092,-4.90490743130259,-6.071946188828505,-0.7329461888285067,-7.808294230965773,-6.968407842389129,-4.926984884430568,-6.106266693499616,-0.7370890257896845,True,True,True,False,False,True,False,True,False,True,False,False,1.6226896206535173,False,5.372296248242932,True,False,ABS,True,False,False,False,False,True,False,False,True,False
