Ticker,timestamp,Date,Error,IV_7_D_Call,IV_7_D_Put,IV_14_D_Call,IV_14_D_Put,IV_21_D_Call,IV_21_D_Put,IV_30_D_Call,IV_30_D_Put,IV_60_D_Call,IV_60_D_Put,IV_90_D_Call,IV_90_D_Put,IV_120_D_Call,IV_120_D_Put,IV_150_D_Call,IV_150_D_Put,IV_180_D_Call,IV_180_D_Put,IV_270_D_Call,IV_270_D_Put,IV_360_D_Call,IV_360_D_Put,IV_720_D_Call,IV_720_D_Put,IV_1080_D_Call,IV_1080_D_Put,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,Snapshot_Age_Hours,IV_Rank_30D,IV_Term_Structure,IV_Trend_7D,HV_Trend_30D,VVIX,Recent_Vol_Spike,Volatility_Regime,Trend_State,Price_vs_SMA20_original,Price_vs_SMA50_original,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,RV_IV_Ratio,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,IVHV_gap_30D,Signal_Type,Regime,IV30_Call,HV30,IVHV_gap_abs,IVHV_gap_60D,IVHV_gap_90D,IVHV_gap_180D,IVHV_gap_360D,IVHV_gap_30D_pct,IVHV_gap_60D_pct,IVHV_gap_90D_pct,IVHV_gap_180D_pct,IVHV_gap_360D_pct,ShortTerm_IV_Edge,MediumTerm_IV_Edge,LEAP_IV_Edge,UltraLEAP_IV_Edge,ShortTerm_IV_Rich,ShortTerm_IV_Cheap,MediumTerm_IV_Rich,MediumTerm_IV_Cheap,LEAP_IV_Rich,LEAP_IV_Cheap,UltraLEAP_IV_Rich,UltraLEAP_IV_Cheap,HighVol,ElevatedVol,ModerateVol,LowRank,IV_Rich,IV_Cheap,MeanReversion_Setup,Expansion_Setup,df_elevated_plus,df_moderate_vol,Chart_Regime,Chart_EMA_Signal,Chart_Signal_Type,Days_Since_Cross,Has_Crossover,Trend_Slope,Price_vs_SMA20_chart,Price_vs_SMA50_chart,SMA20,SMA50,Atr_Pct,Universal_Data_Complete,Directional_Data_Complete,Crossover_Age_Bucket,IV_Rank_XS,Strategy_Name,Strategy_Tier,Valid_Reason,Theory_Source,Regime_Context,IV_Context,Capital_Requirement,Risk_Profile,Greeks_Exposure,Execution_Ready,Confidence,Trade_Bias,Strategy_Type,EXECUTABLE,Min_DTE,Max_DTE,Target_DTE,Timeframe_Label,DTE_Rationale,Expiration_Count_Target
MDB,2025-12-29 07:37:14.185791,2025-12-29,,33.12,33.43,33.65,34.19,35.37,35.2,36.59,35.9,44.87,44.38,53.65,53.01,51.11,50.77,51.85,51.31,53.71,52.83,54.7,53.78,55.17,53.93,56.52,54.14,56.79,54.4,24.65,74.99,66.51,51.97,70.85,67.37,63.18,60.44,7.802405229722222,,Contango,Unknown,Falling,,False,Unknown,Bullish,1.719772175532733,13.765419757904255,Falling,62.93578366712019,52.49973222628274,Strong,29.73671428999078,True,0.8127005818527132,Descending Triangle,64.0,,,False,-29.92,Bullish,Unknown,36.59,66.51,29.92,-7.100000000000001,-17.199999999999996,-6.729999999999997,-5.269999999999996,-44.985716433619004,-13.661727919953822,-24.276640790402254,-11.135009927200525,-8.719391131700855,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,Trending,Bullish,Bullish,27,True,5.9962,7.15,51.2,415.99,371.94,2.69,False,True,Age_16_plus,,Long Call LEAP,1,"Bullish + Structural thesis + Cheap long-term IV (IV_Rank=nan, gap_180d=-6.7)",Hull Ch.10 - Multi-year directional with defined risk,Bullish,"gap_30d=-29.9, gap_60d=-7.1, gap_180d=-6.7, IV_Rank=nan",3000,"Defined (max loss = premium, typically $2000-$5000)","Long Delta (lower), Long Vega, Short Theta (minimal)",True,70,Bullish,Directional,True,365,730,547,LEAP,LEAP strategy (Long Call LEAP): 365-730 DTE for multi-year structural thesis,2
CLS,2025-12-29 07:37:17.204544,2025-12-29,,62.77,61.22,63.93,61.89,64.27,62.36,78.7,77.73,78.44,77.63,77.59,76.37,77.5,76.45,77.45,76.5,77.51,76.59,78.05,77.03,78.34,77.17,80.99,78.19,81.11,78.25,91.99,78.49,93.88,82.68,74.51,71.67,66.45,65.2,7.802405229722222,,Mixed,Unknown,Stable,,False,Unknown,Bearish,-2.5781980060163265,-3.2261359712395112,Falling,23.854614909587667,36.686047002455396,Moderate,62.690536411053,True,0.7965760662141423,,0.0,,,False,-15.179999999999993,Bearish,Unknown,78.7,93.88,15.179999999999993,-4.240000000000009,3.0799999999999983,12.310000000000002,13.14,-16.169578184916908,-5.128205128205138,4.133673332438597,18.88036809815951,20.153374233128833,True,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,Trending,Bearish,Bearish,13,True,2.1039,-8.02,-10.11,311.24,313.33,6.43,False,True,Age_6_15,,Long Put,1,Bearish + Cheap IV (gap_180d=11.4),Natenberg Ch.3 - Directional with negative delta,Bearish,"gap_30d=-15.2, gap_60d=-5.1, gap_180d=11.4",500,Defined (max loss = premium paid),"Short Delta, Long Vega, Short Theta",True,65,Bearish,Directional,True,35,50,42,Short-Medium,Directional (Long Put) with moderate confidence (65): 35-50 DTE for directional exposure,2
AZO,2025-12-29 07:37:44.825713,2025-12-29,,22.73,22.61,22.73,22.61,22.96,22.83,23.38,23.23,24.9,24.65,27.06,26.63,27.32,26.76,27.48,26.85,27.58,26.87,27.79,26.83,28.74,27.61,28.74,27.61,28.74,27.61,17.77,31.73,28.83,25.78,23.32,22.86,23.17,22.8,7.802405229722222,,Contango,Unknown,Falling,,False,Unknown,Bearish,-4.017777592033902,-8.056668605732764,Falling,69.99829513876111,26.342402646448107,Strong,18.064858479359376,True,0.7726628947544644,,0.0,,,False,-5.449999999999999,Bearish,Unknown,23.38,28.83,5.449999999999999,-0.8800000000000026,3.7399999999999984,4.779999999999998,5.939999999999998,-18.90391952826916,-3.4134988363072245,16.0377358490566,20.964912280701743,26.052631578947356,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,Trending,Bearish,Bearish,21,True,-15.1775,-142.98,-299.32,3558.79,3715.13,2.52,False,True,Age_16_plus,,Long Put,1,Bearish + Cheap IV (gap_180d=4.1),Natenberg Ch.3 - Directional with negative delta,Bearish,"gap_30d=-5.4, gap_60d=-1.1, gap_180d=4.1",500,Defined (max loss = premium paid),"Short Delta, Long Vega, Short Theta",True,65,Bearish,Directional,True,35,50,42,Short-Medium,Directional (Long Put) with moderate confidence (65): 35-50 DTE for directional exposure,2
MELI,2025-12-29 07:37:47.739156,2025-12-29,,32.73,32.13,32.66,32.28,32.51,33.0,32.46,32.44,35.18,35.09,38.16,38.04,38.87,38.47,39.71,39.11,39.26,38.66,39.94,39.28,40.69,39.52,42.47,40.45,42.33,40.34,23.03,31.64,40.7,43.29,41.36,37.8,36.34,36.24,7.802405229722222,,Mixed,Unknown,Falling,,False,Unknown,Bearish,-0.40181070349184256,-3.5371343936884334,Falling,35.32578784449476,40.262688377263736,Strong,23.166342787800602,True,0.7136889336968762,,0.0,,,False,-8.240000000000002,Bearish,Unknown,32.46,40.7,8.240000000000002,-8.11,-3.200000000000003,3.019999999999996,4.449999999999996,-20.24570024570025,-18.73411873411873,-7.736943907156681,8.333333333333321,12.279249448123608,True,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,Trending,Bearish,Bearish,52,True,9.5413,-8.13,-73.89,2023.1,2088.86,2.77,False,True,Age_16_plus,,Long Put,1,Bearish + Cheap IV (gap_180d=2.4),Natenberg Ch.3 - Directional with negative delta,Bearish,"gap_30d=-8.2, gap_60d=-8.2, gap_180d=2.4",500,Defined (max loss = premium paid),"Short Delta, Long Vega, Short Theta",True,65,Bearish,Directional,True,35,50,42,Short-Medium,Directional (Long Put) with moderate confidence (65): 35-50 DTE for directional exposure,2
MKL,2025-12-29 07:37:50.755793,2025-12-29,,13.48,13.31,13.48,13.31,14.68,14.49,16.61,16.39,18.15,17.84,17.59,17.14,17.75,17.21,18.45,17.84,18.91,18.25,19.13,18.45,19.13,18.45,19.13,18.45,19.13,18.45,12.4,12.25,12.19,19.59,18.43,19.15,18.68,19.13,7.802405229722222,,Contango,Unknown,Stable,,False,Unknown,Bullish,3.139736837848639,7.274120053626702,Falling,30.76136578019302,82.53852089217132,Strong,8.167005790955177,True,0.49169210059934837,,0.0,,,False,4.42,Bullish,Unknown,16.61,12.19,4.42,-1.4400000000000013,-0.8399999999999999,-0.21999999999999886,0.0,36.25922887612798,-7.350689127105673,-4.557786218122625,-1.150026136957652,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,56,True,23.534,66.72,148.63,2125.18,2043.27,1.51,False,True,Age_16_plus,,Long Call LEAP,1,"Bullish + Structural thesis + Cheap long-term IV (IV_Rank=nan, gap_180d=-0.2)",Hull Ch.10 - Multi-year directional with defined risk,Bullish,"gap_30d=4.4, gap_60d=-1.4, gap_180d=-0.2, IV_Rank=nan",3000,"Defined (max loss = premium, typically $2000-$5000)","Long Delta (lower), Long Vega, Short Theta (minimal)",True,70,Bullish,Directional,True,365,730,547,LEAP,LEAP strategy (Long Call LEAP): 365-730 DTE for multi-year structural thesis,2
MKL,2025-12-29 07:37:50.755793,2025-12-29,,13.48,13.31,13.48,13.31,14.68,14.49,16.61,16.39,18.15,17.84,17.59,17.14,17.75,17.21,18.45,17.84,18.91,18.25,19.13,18.45,19.13,18.45,19.13,18.45,19.13,18.45,12.4,12.25,12.19,19.59,18.43,19.15,18.68,19.13,7.802405229722222,,Contango,Unknown,Stable,,False,Unknown,Bullish,3.139736837848639,7.274120053626702,Falling,30.76136578019302,82.53852089217132,Strong,8.167005790955177,True,0.49169210059934837,,0.0,,,False,4.42,Bullish,Unknown,16.61,12.19,4.42,-1.4400000000000013,-0.8399999999999999,-0.21999999999999886,0.0,36.25922887612798,-7.350689127105673,-4.557786218122625,-1.150026136957652,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,56,True,23.534,66.72,148.63,2125.18,2043.27,1.51,False,True,Age_16_plus,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=4.4, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=4.4, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2
MKL,2025-12-29 07:37:50.755793,2025-12-29,,13.48,13.31,13.48,13.31,14.68,14.49,16.61,16.39,18.15,17.84,17.59,17.14,17.75,17.21,18.45,17.84,18.91,18.25,19.13,18.45,19.13,18.45,19.13,18.45,19.13,18.45,12.4,12.25,12.19,19.59,18.43,19.15,18.68,19.13,7.802405229722222,,Contango,Unknown,Stable,,False,Unknown,Bullish,3.139736837848639,7.274120053626702,Falling,30.76136578019302,82.53852089217132,Strong,8.167005790955177,True,0.49169210059934837,,0.0,,,False,4.42,Bullish,Unknown,16.61,12.19,4.42,-1.4400000000000013,-0.8399999999999999,-0.21999999999999886,0.0,36.25922887612798,-7.350689127105673,-4.557786218122625,-1.150026136957652,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,56,True,23.534,66.72,148.63,2125.18,2043.27,1.51,False,True,Age_16_plus,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=4.4, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2
FCNCA,2025-12-29 07:37:53.857449,2025-12-29,,21.47,21.44,21.47,21.44,23.18,23.11,25.97,25.84,28.75,28.55,29.33,29.04,29.61,29.29,29.79,29.37,29.91,29.37,30.06,29.37,30.06,29.37,30.06,29.37,30.06,29.37,13.4,18.01,20.36,27.05,26.8,26.97,26.4,27.66,7.802405229722222,,Contango,Unknown,Falling,,False,Unknown,Bullish,5.066226824821941,13.507673319188838,Falling,93.16390366024369,83.0048963395615,Strong,11.648110279760747,True,0.4485217666446187,,0.0,Evening Star,Strong,True,5.609999999999999,Bullish,Unknown,25.97,20.36,5.609999999999999,1.6999999999999993,2.5299999999999976,2.25,2.3999999999999986,27.554027504911588,6.284658040665432,9.440298507462677,8.134490238611713,8.67678958785249,True,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,59,True,47.9942,104.35,257.54,2059.82,1906.63,1.93,False,True,Age_16_plus,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=5.6, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=5.6, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2
FCNCA,2025-12-29 07:37:53.857449,2025-12-29,,21.47,21.44,21.47,21.44,23.18,23.11,25.97,25.84,28.75,28.55,29.33,29.04,29.61,29.29,29.79,29.37,29.91,29.37,30.06,29.37,30.06,29.37,30.06,29.37,30.06,29.37,13.4,18.01,20.36,27.05,26.8,26.97,26.4,27.66,7.802405229722222,,Contango,Unknown,Falling,,False,Unknown,Bullish,5.066226824821941,13.507673319188838,Falling,93.16390366024369,83.0048963395615,Strong,11.648110279760747,True,0.4485217666446187,,0.0,Evening Star,Strong,True,5.609999999999999,Bullish,Unknown,25.97,20.36,5.609999999999999,1.6999999999999993,2.5299999999999976,2.25,2.3999999999999986,27.554027504911588,6.284658040665432,9.440298507462677,8.134490238611713,8.67678958785249,True,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,59,True,47.9942,104.35,257.54,2059.82,1906.63,1.93,False,True,Age_16_plus,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=5.6, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2
FICO,2025-12-29 07:37:56.921582,2025-12-29,,33.44,33.15,33.44,33.15,34.76,34.5,37.02,36.82,38.71,38.52,37.52,37.21,37.85,37.44,38.78,38.23,38.77,38.14,40.3,39.5,40.71,39.61,42.77,40.78,42.88,40.84,18.46,24.02,27.68,51.51,46.22,44.51,47.12,49.78,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Bullish,0.08317897301100294,2.7316050834052588,Falling,19.397108141071694,52.00757172733409,Moderate,18.398136608357728,True,0.49697829844294233,,0.0,,,False,9.340000000000003,Bullish,Unknown,37.02,27.68,9.340000000000003,-12.799999999999997,-8.699999999999996,-11.009999999999998,-9.07,33.742774566474,-24.849543777907197,-18.82302033751622,-22.117316191241457,-18.220168742466853,True,True,True,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,Trending,Bearish,Bearish,6,True,-10.8553,1.47,47.11,1770.22,1724.58,2.55,False,True,Age_6_15,,Long Call LEAP,1,"Bullish + Structural thesis + Cheap long-term IV (IV_Rank=nan, gap_180d=-11.0)",Hull Ch.10 - Multi-year directional with defined risk,Bullish,"gap_30d=9.3, gap_60d=-12.8, gap_180d=-11.0, IV_Rank=nan",3000,"Defined (max loss = premium, typically $2000-$5000)","Long Delta (lower), Long Vega, Short Theta (minimal)",True,70,Bullish,Directional,True,365,730,547,LEAP,LEAP strategy (Long Call LEAP): 365-730 DTE for multi-year structural thesis,2
FICO,2025-12-29 07:37:56.921582,2025-12-29,,33.44,33.15,33.44,33.15,34.76,34.5,37.02,36.82,38.71,38.52,37.52,37.21,37.85,37.44,38.78,38.23,38.77,38.14,40.3,39.5,40.71,39.61,42.77,40.78,42.88,40.84,18.46,24.02,27.68,51.51,46.22,44.51,47.12,49.78,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Bullish,0.08317897301100294,2.7316050834052588,Falling,19.397108141071694,52.00757172733409,Moderate,18.398136608357728,True,0.49697829844294233,,0.0,,,False,9.340000000000003,Bullish,Unknown,37.02,27.68,9.340000000000003,-12.799999999999997,-8.699999999999996,-11.009999999999998,-9.07,33.742774566474,-24.849543777907197,-18.82302033751622,-22.117316191241457,-18.220168742466853,True,True,True,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,Trending,Bearish,Bearish,6,True,-10.8553,1.47,47.11,1770.22,1724.58,2.55,False,True,Age_6_15,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=9.3, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=9.3, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2
FICO,2025-12-29 07:37:56.921582,2025-12-29,,33.44,33.15,33.44,33.15,34.76,34.5,37.02,36.82,38.71,38.52,37.52,37.21,37.85,37.44,38.78,38.23,38.77,38.14,40.3,39.5,40.71,39.61,42.77,40.78,42.88,40.84,18.46,24.02,27.68,51.51,46.22,44.51,47.12,49.78,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Bullish,0.08317897301100294,2.7316050834052588,Falling,19.397108141071694,52.00757172733409,Moderate,18.398136608357728,True,0.49697829844294233,,0.0,,,False,9.340000000000003,Bullish,Unknown,37.02,27.68,9.340000000000003,-12.799999999999997,-8.699999999999996,-11.009999999999998,-9.07,33.742774566474,-24.849543777907197,-18.82302033751622,-22.117316191241457,-18.220168742466853,True,True,True,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,Trending,Bearish,Bearish,6,True,-10.8553,1.47,47.11,1770.22,1724.58,2.55,False,True,Age_6_15,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=9.3, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2
NFLX,2025-12-29 07:38:10.226547,2025-12-29,,27.26,27.19,27.85,27.73,37.43,37.21,42.86,42.4,38.01,37.75,37.15,36.76,37.92,37.43,38.11,37.51,37.67,37.12,37.98,37.13,38.55,37.46,39.57,37.57,40.26,37.74,14.64,30.84,34.49,36.33,32.07,31.37,29.84,30.26,7.802405229722222,,Mixed,Unknown,Falling,,False,Unknown,Bearish,-3.0331100244107683,-10.834949043265675,Falling,46.95639599763877,39.7674514883223,Strong,13.25763124081471,True,0.3093241073451869,,0.0,,,False,8.369999999999997,Bearish,Unknown,42.86,34.49,8.369999999999997,1.6799999999999997,5.079999999999998,7.41,8.289999999999996,24.267903740214546,4.624277456647398,15.840349236046144,24.487772637144744,27.395902181097142,True,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,Neutral,Bearish,Bearish,68,True,-0.6685,-2.94,-11.44,97.09,105.59,2.35,False,True,Age_16_plus,,Covered Call,1,Bearish + Rich IV (gap_30d=8.4) [requires stock ownership],Passarelli - Premium collection on held stock,Bearish,gap_30d=8.4,0,Unlimited downside (stock ownership),"Long Delta (from stock), Short Vega, Long Theta",False,70,Bearish,Directional,True,30,45,37,Short,Income (Covered Call): 30-45 DTE for premium collection efficiency,2
MTD,2025-12-29 07:38:13.731330,2025-12-29,,24.92,24.62,24.92,24.62,26.19,25.92,28.35,28.12,29.96,29.7,28.9,28.48,28.79,28.28,29.34,28.74,29.69,29.05,30.16,29.28,30.71,29.74,30.71,29.74,30.71,29.74,17.39,19.27,22.85,24.7,26.64,27.29,27.08,32.28,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Bullish,0.5969660107974056,0.1800082128960302,Falling,37.508642384919014,61.15864100648179,Strong,13.480659740958039,True,0.47550828010434,,0.0,,,False,5.5,Bullish,Unknown,28.35,22.85,5.5,5.260000000000002,2.259999999999998,-2.59,-1.5700000000000003,24.070021881838073,21.29554655870446,8.483483483483475,-8.02354399008674,-4.8636926889715,True,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,Trending,Bearish,Bearish,20,True,9.1973,8.42,2.55,1411.05,1416.92,1.84,False,True,Age_16_plus,,Long Call LEAP,1,"Bullish + Structural thesis + Cheap long-term IV (IV_Rank=nan, gap_180d=-2.6)",Hull Ch.10 - Multi-year directional with defined risk,Bullish,"gap_30d=5.5, gap_60d=5.3, gap_180d=-2.6, IV_Rank=nan",3000,"Defined (max loss = premium, typically $2000-$5000)","Long Delta (lower), Long Vega, Short Theta (minimal)",True,70,Bullish,Directional,True,365,730,547,LEAP,LEAP strategy (Long Call LEAP): 365-730 DTE for multi-year structural thesis,2
MTD,2025-12-29 07:38:13.731330,2025-12-29,,24.92,24.62,24.92,24.62,26.19,25.92,28.35,28.12,29.96,29.7,28.9,28.48,28.79,28.28,29.34,28.74,29.69,29.05,30.16,29.28,30.71,29.74,30.71,29.74,30.71,29.74,17.39,19.27,22.85,24.7,26.64,27.29,27.08,32.28,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Bullish,0.5969660107974056,0.1800082128960302,Falling,37.508642384919014,61.15864100648179,Strong,13.480659740958039,True,0.47550828010434,,0.0,,,False,5.5,Bullish,Unknown,28.35,22.85,5.5,5.260000000000002,2.259999999999998,-2.59,-1.5700000000000003,24.070021881838073,21.29554655870446,8.483483483483475,-8.02354399008674,-4.8636926889715,True,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,Trending,Bearish,Bearish,20,True,9.1973,8.42,2.55,1411.05,1416.92,1.84,False,True,Age_16_plus,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=5.5, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=5.5, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2
MTD,2025-12-29 07:38:13.731330,2025-12-29,,24.92,24.62,24.92,24.62,26.19,25.92,28.35,28.12,29.96,29.7,28.9,28.48,28.79,28.28,29.34,28.74,29.69,29.05,30.16,29.28,30.71,29.74,30.71,29.74,30.71,29.74,17.39,19.27,22.85,24.7,26.64,27.29,27.08,32.28,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Bullish,0.5969660107974056,0.1800082128960302,Falling,37.508642384919014,61.15864100648179,Strong,13.480659740958039,True,0.47550828010434,,0.0,,,False,5.5,Bullish,Unknown,28.35,22.85,5.5,5.260000000000002,2.259999999999998,-2.59,-1.5700000000000003,24.070021881838073,21.29554655870446,8.483483483483475,-8.02354399008674,-4.8636926889715,True,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,Trending,Bearish,Bearish,20,True,9.1973,8.42,2.55,1411.05,1416.92,1.84,False,True,Age_16_plus,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=5.5, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2
TPL,2025-12-29 07:38:18.195603,2025-12-29,,40.68,41.27,40.68,41.27,40.87,41.44,41.2,41.75,41.82,41.89,42.21,41.24,41.87,40.8,41.71,40.92,41.61,41.0,41.55,41.04,41.55,41.04,41.55,41.04,41.55,41.04,55.16,45.92,45.88,42.47,41.38,41.49,40.0,40.59,7.802405229722222,,Flat,Unknown,Rising,,False,Unknown,Neutral,0.08631381977577392,-3.1645731592299464,Falling,19.331631347669266,46.09511660920424,Moderate,47.439094075334545,True,1.1514343222168577,,0.0,,,False,-4.68,Bidirectional,Unknown,41.2,45.88,4.68,-0.6499999999999986,0.8299999999999983,1.019999999999996,0.9599999999999937,-10.20052310374891,-1.5304921120791115,2.0057999033349403,2.5129342202512834,2.365114560236496,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,Neutral,Bearish,Bearish,39,True,-0.8037,0.25,-9.63,294.28,304.16,4.11,False,True,Age_16_plus,,Long Straddle,1,"Expansion + Very Cheap IV (IV_Rank=nan, gap_180d=1.0)",Natenberg Ch.9 - ATM volatility play,Bidirectional,"gap_30d=-4.7, gap_60d=-0.6, gap_180d=1.0, IV_Rank=nan",8000,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,72,Bidirectional,Volatility,True,45,60,52,Medium,Volatility (Long Straddle) with neutral IV (nan): 45-60 DTE for volatility play,2
TPL,2025-12-29 07:38:18.195603,2025-12-29,,40.68,41.27,40.68,41.27,40.87,41.44,41.2,41.75,41.82,41.89,42.21,41.24,41.87,40.8,41.71,40.92,41.61,41.0,41.55,41.04,41.55,41.04,41.55,41.04,41.55,41.04,55.16,45.92,45.88,42.47,41.38,41.49,40.0,40.59,7.802405229722222,,Flat,Unknown,Rising,,False,Unknown,Neutral,0.08631381977577392,-3.1645731592299464,Falling,19.331631347669266,46.09511660920424,Moderate,47.439094075334545,True,1.1514343222168577,,0.0,,,False,-4.68,Bidirectional,Unknown,41.2,45.88,4.68,-0.6499999999999986,0.8299999999999983,1.019999999999996,0.9599999999999937,-10.20052310374891,-1.5304921120791115,2.0057999033349403,2.5129342202512834,2.365114560236496,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,Neutral,Bearish,Bearish,39,True,-0.8037,0.25,-9.63,294.28,304.16,4.11,False,True,Age_16_plus,,Long Strangle,1,Expansion + Moderately Cheap IV (IV_Rank=nan),"Natenberg Ch.9 - OTM volatility (cheaper, needs bigger move)",Bidirectional,"gap_30d=-4.7, gap_60d=-0.6, gap_180d=1.0, IV_Rank=nan",5000,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,68,Bidirectional,Volatility,True,45,60,52,Medium,Volatility (Long Strangle) with neutral IV (nan): 45-60 DTE for volatility play,2
